num_patterns,average_pattern_depth,variance_pattern_depth,max_pattern_depth,min_pattern_depth,enumeration_time,typegen_time,solver_time,processing_time,total_time,program_gen_time,result
1,3.0,0.0,3,3,165,53,3449,841419,849161,59,Unsat
1,2.0,0.0,2,2,165,53,6487,846264,862075,64,Unsat
6,2.8333333,0.13888888,3,2,508,240,11912,752040,768881,254,Sat
1,2.0,0.0,2,2,508,240,4519,741265,750301,270,Sat
1,2.0,0.0,2,2,508,240,9029,745137,758851,249,Sat
1,3.0,0.0,3,3,508,240,10839,754379,775726,253,Sat
1,3.0,0.0,3,3,508,240,4504,768610,777737,249,Sat
4,2.75,0.1875,3,2,445,166,5591,865981,876059,172,Unsat
3,2.3333333,0.22222221,3,2,445,166,2972,799250,806552,185,Unsat
1,2.0,0.0,2,2,445,166,6565,749215,760302,183,Sat
1,3.0,0.0,3,3,936,316,31388,847335,888280,323,Unsat
1,3.0,0.0,3,3,936,316,25632,840672,876012,326,Unsat
2,2.5,0.25,3,2,936,316,6932,780821,792037,326,Unsat
6,2.8333333,0.13888888,3,2,448,347,18978,793654,823298,367,Unsat
1,2.0,0.0,2,2,448,347,6388,846302,857234,381,Unsat
1,3.0,0.0,3,3,448,347,6134,855841,866293,371,Unsat
3,2.3333333,0.88888884,3,1,905,193,677478,0,687563,201,Unknown
1,3.0,0.0,3,3,905,193,672651,0,684885,242,Unknown
5,2.8,0.16,3,2,905,193,10415,756534,771870,237,Sat
2,1.0,0.0,1,1,209,94,2954,745146,752291,98,Sat
1,1.0,0.0,1,1,209,94,5408,750397,787235,105,Sat
1,2.0,0.0,2,2,219,328,10847,841429,861903,335,Unsat
1,1.0,0.0,1,1,254,325,10611,850928,870943,334,Unsat
1,2.0,0.0,2,2,161,57,2947,827456,834410,59,Unsat
1,2.0,0.0,2,2,403,60,2733,838013,844725,64,Unsat
3,3.0,0.0,3,3,403,60,580094,0,589139,68,Unknown
1,2.0,0.0,2,2,271,107,2702,846949,853549,110,Unsat
1,3.0,0.0,3,3,271,107,2889,835449,842376,112,Unsat
21,2.9047618,0.08616779,3,2,1601,113,3561,845809,854201,127,Unsat
7,3.0,0.0,3,3,1601,113,12604,760816,784327,185,Sat
14,3.0,0.0,3,3,1601,113,14013,796737,822083,145,Sat
10,3.0,0.0,3,3,1601,113,14471,770317,795787,161,Sat
3,3.0,0.0,3,3,1601,113,11225,761022,782818,153,Sat
1,3.0,0.0,3,3,1601,113,602455,0,614899,125,Unknown
1,2.0,0.0,2,2,357,140,3755,838196,846025,147,Unsat
1,2.0,0.0,2,2,331,528,4630,834908,843812,537,Unsat
2,2.0,1.0,3,1,689,154,19972,738323,768302,160,Sat
1,2.0,0.0,2,2,689,154,8304,757798,775808,166,Sat
4,2.5,0.25,3,2,689,154,6677,747015,758055,161,Sat
3,2.6666667,0.22222221,3,2,689,154,597167,0,614677,171,Unknown
1,3.0,0.0,3,3,438,123,3085,752403,759929,125,Sat
4,2.0,0.0,2,2,438,123,3364,735829,743726,139,Sat
1,3.0,0.0,3,3,438,123,7200,763876,781126,136,Sat
1,1.0,0.0,1,1,438,123,4174,752171,760723,133,Sat
2,3.0,0.0,3,3,356,217,4253,863179,871755,225,Unsat
1,2.0,0.0,2,2,356,217,2870,835801,842921,235,Unsat
1,3.0,0.0,3,3,356,217,4644,860930,869754,225,Unsat
1,1.0,0.0,1,1,161,17,2394,799677,805989,18,Unsat
2,2.5,0.25,3,2,293,287,6901,867162,878397,295,Unsat
1,2.0,0.0,2,2,293,287,10631,756219,771542,298,Sat
3,2.6666667,0.22222221,3,2,234,20,2429,764221,770651,29,Unsat
1,3.0,0.0,3,3,234,20,2633,831500,838107,30,Unsat
1,1.0,0.0,1,1,149,50,2750,806120,812869,52,Unsat
2,1.5,0.25,2,1,368,282,15095,845113,869889,290,Unsat
1,2.0,0.0,2,2,679,152,8075,746060,758608,161,Sat
1,3.0,0.0,3,3,679,152,17821,754863,782901,165,Sat
4,2.75,0.1875,3,2,679,152,7601,736674,748799,163,Sat
1,3.0,0.0,3,3,679,152,15486,750311,774103,179,Sat
1,3.0,0.0,3,3,216,285,8774,869509,882553,290,Unsat
1,2.0,0.0,2,2,216,285,6852,865143,876403,294,Unsat
3,2.6666667,0.22222221,3,2,992,761,20463,775406,801125,784,Sat
5,3.0,0.0,3,3,992,761,30980,755051,797772,790,Sat
1,3.0,0.0,3,3,992,761,612878,0,636754,797,Unknown
7,2.7142856,0.20408165,3,2,992,761,19427,769487,794433,803,Sat
2,2.5,0.25,3,2,462,263,18428,876051,899274,269,Unsat
1,2.0,0.0,2,2,462,263,17704,872653,898152,273,Unsat
1,3.0,0.0,3,3,407,217,4868,839947,849008,231,Unsat
1,2.0,0.0,2,2,407,217,3796,823620,831626,236,Unsat
1,2.0,0.0,2,2,369,366,6821,841793,857943,377,Unsat
1,3.0,0.0,3,3,296,144,4084,738363,746911,149,Sat
1,2.0,0.0,2,2,296,144,2791,843653,850689,152,Unsat
2,2.5,0.25,3,2,296,144,7910,751114,767390,154,Sat
1,2.0,0.0,2,2,457,251,8083,813382,830678,261,Unsat
1,3.0,0.0,3,3,457,251,3928,812733,820733,265,Unsat
3,2.6666667,0.22222221,3,2,416,215,5400,787661,800779,222,Unsat
1,3.0,0.0,3,3,416,215,18518,843267,866029,228,Unsat
2,1.5,0.25,2,1,658,893,8660,871513,884943,906,Unsat
2,2.0,0.0,2,2,455,234,16192,855190,881089,242,Unsat
1,3.0,0.0,3,3,455,234,7132,750131,761877,242,Sat
9,2.7777777,0.17283951,3,2,675,599,30325,764281,805897,624,Sat
3,3.0,0.0,3,3,675,599,3813,760829,769487,631,Sat
1,2.0,0.0,2,2,675,599,8621,757810,777138,630,Sat
3,2.3333333,0.88888884,3,1,675,599,15975,768254,789136,605,Sat
1,2.0,0.0,2,2,675,599,6341,778805,789816,612,Sat
3,3.0,0.0,3,3,622,350,23268,787726,820975,360,Unsat
1,2.0,0.0,2,2,622,350,5669,833815,843702,365,Unsat
5,1.8,0.16,2,1,227,115,3056,732842,740226,119,Sat
1,1.0,0.0,1,1,227,115,3391,720390,728133,124,Sat
2,2.0,1.0,3,1,654,174,16313,762225,783443,182,Sat
3,2.6666667,0.22222221,3,2,654,174,8193,768729,781805,186,Sat
2,3.0,0.0,3,3,654,174,8284,742914,755945,197,Sat
1,2.0,0.0,2,2,172,46,2817,838810,845650,48,Unsat
3,2.0,0.0,2,2,339,378,8364,757538,776075,389,Sat
1,3.0,0.0,3,3,339,378,8088,747709,765984,390,Sat
1,1.0,0.0,1,1,339,378,3481,740155,748153,388,Sat
3,3.0,0.0,3,3,566,88,11245,872212,887913,94,Unsat
2,3.0,0.0,3,3,566,88,16607,748971,770170,103,Sat
1,3.0,0.0,3,3,566,88,9228,744792,758473,101,Sat
2,2.5,0.25,3,2,566,88,622268,0,640160,106,Unknown
1,3.0,0.0,3,3,566,88,9949,734777,749257,131,Sat
7,2.7142856,0.20408165,3,2,206,43,6775,808524,825019,49,Unsat
2,3.0,0.0,3,3,206,43,5464,756497,766341,59,Sat
1,3.0,0.0,3,3,388,103,8221,830091,860501,109,Unsat
1,2.0,0.0,2,2,388,103,3077,823364,830593,111,Unsat
1,3.0,0.0,3,3,306,62,4349,828823,837269,66,Unsat
1,2.0,0.0,2,2,306,62,9036,833654,851965,72,Unsat
5,2.6,0.24000001,3,2,270,28,2527,789645,796319,33,Unsat
24,3.0,0.0,3,3,270,28,3217,834366,842108,44,Unsat
5,2.8,0.16,3,2,233,25,2836,732980,740063,31,Sat
4,3.0,0.0,3,3,233,25,3205,719561,726918,40,Sat
1,2.0,0.0,2,2,233,25,7191,727877,742677,38,Sat
2,3.0,0.0,3,3,233,25,3264,742072,749509,30,Sat
1,2.0,0.0,2,2,429,571,15615,856125,881576,584,Unsat
1,2.0,0.0,2,2,346,312,35310,838182,880996,317,Unsat
1,3.0,0.0,3,3,726,113,11251,852730,873461,119,Unsat
2,2.5,0.25,3,2,726,113,3230,854516,861961,123,Unsat
1,3.0,0.0,3,3,726,113,4082,842499,850701,123,Unsat
1,3.0,0.0,3,3,145,20,2546,826561,833012,22,Unsat
1,2.0,0.0,2,2,145,20,2390,810032,816355,28,Unsat
2,1.0,0.0,1,1,174,60,3132,813903,821079,62,Unsat
1,2.0,0.0,2,2,222,83,2952,736191,743571,88,Sat
1,3.0,0.0,3,3,222,83,9228,756418,775520,92,Sat
1,1.0,0.0,1,1,222,83,7307,731933,747238,94,Sat
2,2.0,0.0,2,2,296,315,7123,794065,810791,325,Unsat
2,3.0,0.0,3,3,296,315,4142,745139,753741,322,Sat
2,3.0,0.0,3,3,284,95,3350,856604,864129,97,Unsat
1,2.0,0.0,2,2,284,95,2923,875281,882405,103,Unsat
1,2.0,0.0,2,2,207,70,6612,868271,884158,76,Unsat
1,3.0,0.0,3,3,207,70,2811,851135,858058,79,Unsat
2,2.5,0.25,3,2,224,102,6425,751268,762308,106,Sat
2,2.5,0.25,3,2,224,102,12990,851989,874746,117,Unsat
1,2.0,0.0,2,2,491,198,8672,762289,781039,211,Sat
8,2.75,0.1875,3,2,491,198,8667,753094,772304,207,Sat
11,2.3636363,0.4132231,3,1,491,198,9878,755646,776198,237,Sat
1,2.0,0.0,2,2,491,198,7318,756093,773392,235,Sat
1,3.0,0.0,3,3,491,198,4356,751835,760684,203,Sat
1,2.0,0.0,2,2,491,198,3487,761030,769009,204,Sat
1,1.0,0.0,1,1,218,362,9675,842196,861367,369,Unsat
3,3.0,0.0,3,3,231,26,2891,758670,765724,32,Sat
4,2.75,0.1875,3,2,231,26,2652,858540,865186,36,Unsat
4,2.75,0.1875,3,2,231,26,5213,839222,852047,40,Unsat
1,1.0,0.0,1,1,495,397,3236,748386,756009,416,Sat
2,2.0,0.0,2,2,495,397,13812,747403,771318,416,Sat
2,2.5,0.25,3,2,262,120,9768,741142,760782,124,Sat
2,2.5,0.25,3,2,262,120,7809,742179,759809,129,Sat
14,2.857143,0.12244899,3,2,433,66,7203,717157,734431,74,Sat
3,3.0,0.0,3,3,433,66,7970,733161,750853,95,Sat
4,3.0,0.0,3,3,433,66,9795,759144,773262,77,Sat
9,3.0,0.0,3,3,433,66,6541,747015,761555,82,Sat
1,2.0,0.0,2,2,433,66,7366,768848,785819,87,Sat
2,3.0,0.0,3,3,433,66,8013,746629,764314,74,Sat
1,1.0,0.0,1,1,278,118,3825,723148,731219,127,Sat
1,2.0,0.0,2,2,278,118,6897,736892,753533,127,Sat
2,2.0,0.0,2,2,278,118,6938,734762,751366,128,Sat
3,2.6666667,0.22222221,3,2,450,397,32558,822757,865461,413,Unsat
1,3.0,0.0,3,3,450,397,24337,883232,917683,420,Unsat
5,1.8,0.16,2,1,285,223,3559,738904,746941,233,Sat
2,2.0,0.0,2,2,285,223,3665,748722,756890,234,Sat
7,2.857143,0.12244898,3,2,417,133,3985,744326,753147,141,Sat
5,2.8,0.16,3,2,417,133,647168,0,667528,158,Unknown
1,1.0,0.0,1,1,417,133,10507,758375,775689,185,Sat
3,2.6666667,0.22222221,3,2,548,251,11110,865768,881367,263,Unsat
4,2.5,0.25,3,2,548,251,9857,749499,770044,271,Sat
1,3.0,0.0,3,3,367,504,13342,848769,871945,526,Unsat
1,2.0,0.0,2,2,367,504,5118,859776,869251,525,Unsat
1,2.0,0.0,2,2,289,241,6752,851543,862680,251,Unsat
1,3.0,0.0,3,3,289,241,8393,860516,873403,259,Unsat
2,2.5,0.25,3,2,174,26,2715,829531,836234,29,Unsat
1,3.0,0.0,3,3,174,26,3453,720987,728560,34,Sat
1,1.0,0.0,1,1,185,108,6683,807117,823076,112,Unsat
2,3.0,0.0,3,3,335,165,3586,754131,762176,173,Sat
2,2.5,0.25,3,2,335,165,4145,732334,740969,177,Sat
3,2.6666667,0.22222221,3,2,335,165,3710,735085,743296,176,Sat
3,3.0,0.0,3,3,335,165,504668,0,509040,179,Unknown
2,3.0,0.0,3,3,477,242,3853,760667,768850,249,Sat
2,2.5,0.25,3,2,477,242,3421,741581,749638,251,Sat
2,2.5,0.25,3,2,477,242,8396,739242,752386,250,Sat
1,1.0,0.0,1,1,333,301,6869,713555,730087,312,Sat
1,1.0,0.0,1,1,333,301,2883,714841,721979,307,Sat
2,2.0,0.0,2,2,333,301,6950,728434,744960,312,Sat
1,1.0,0.0,1,1,173,110,5936,824987,839931,114,Unsat
1,1.0,0.0,1,1,144,22,2615,706029,712728,23,Sat
1,1.0,0.0,1,1,144,22,2570,717734,724285,26,Sat
1,2.0,0.0,2,2,359,175,6525,832131,847835,181,Unsat
1,3.0,0.0,3,3,520,333,10314,859340,877609,346,Unsat
3,2.6666667,0.22222221,3,2,520,333,2844,855971,863077,354,Unsat
1,3.0,0.0,3,3,258,131,6724,830993,841983,145,Unsat
1,2.0,0.0,2,2,258,131,4888,832107,841419,147,Unsat
6,2.8333333,0.13888888,3,2,182,142,2900,776197,783349,145,Unsat
1,3.0,0.0,3,3,182,142,3661,850891,858712,158,Unsat
1,3.0,0.0,3,3,182,142,3329,864597,872092,151,Unsat
4,2.75,0.1875,3,2,7842,621,51598,805402,867911,723,Unsat
1,3.0,0.0,3,3,7842,621,607832,0,621525,859,Unknown
1,3.0,0.0,3,3,7842,621,4199,766914,776019,682,Sat
1,3.0,0.0,3,3,7842,621,30184,768972,808218,723,Sat
1,2.0,0.0,2,2,7842,621,9450,758436,778707,716,Sat
1,3.0,0.0,3,3,7842,621,4239,753035,762129,672,Sat
