num_patterns,average_pattern_depth,variance_pattern_depth,max_pattern_depth,min_pattern_depth,enumeration_time,typegen_time,solver_time,processing_time,total_time,program_gen_time,result
1,1.0,0.0,1,1,181,59,3574,113,7524,61,Unsat
1,3.0,0.0,3,3,388,148,3154,108,7498,154,Sat
4,2.25,0.6875,3,1,388,148,5011,133,9454,150,Sat
2,3.0,0.0,3,3,388,148,3221,2389403,2396867,151,Sat
2,2.0,0.0,2,2,388,148,3272,131,8031,158,Sat
2,2.5,0.25,3,2,350,123,4826,129,9021,128,Sat
2,1.5,0.25,2,1,350,123,6851,124,11035,127,Sat
3,2.3333333,0.88888884,3,1,175,49,3645,129,7668,52,Unsat
1,3.0,0.0,3,3,175,49,0,83,621,52,Sat
2,2.5,0.25,3,2,175,49,3736,107,7880,50,Sat
4,2.75,0.1875,3,2,413,71,3016,156,7262,77,Unsat
1,3.0,0.0,3,3,413,71,0,86,629,77,Sat
4,2.75,0.1875,3,2,413,71,644295,0,653511,72,Unknown
1,2.0,0.0,2,2,413,71,3617,177,8429,118,Sat
11,2.909091,0.26446286,4,2,879,104,17005,272,21740,112,Unsat
5,3.0,0.4,4,2,879,104,14790,232,19605,120,Sat
3,2.6666667,0.22222221,3,2,879,104,5100,141,9593,112,Sat
1,2.0,0.0,2,2,879,104,0,90,647,108,Sat
1,2.0,0.0,2,2,292,160,4036,134,8512,165,Sat
2,2.0,0.0,2,2,292,160,6592,165,11101,162,Sat
1,1.0,0.0,1,1,99,18,2717,119,6616,19,Unsat
3,3.0,0.6666667,4,2,671,131,3385,187,7903,156,Sat
2,3.0,0.0,3,3,671,131,3279,129,7627,147,Sat
4,3.25,0.6875,4,2,671,131,3254,180,7778,143,Sat
1,2.0,0.0,2,2,671,131,3484,12277500,12285155,159,Sat
1,4.0,0.0,4,4,671,131,6702,163,11568,136,Sat
1,2.0,0.0,2,2,179,86,2880,129,6822,90,Unsat
1,2.0,0.0,2,2,179,86,0,81,622,89,Sat
3,2.0,0.0,2,2,101,86,2806,131,6786,88,Unsat
1,2.0,0.0,2,2,101,86,0,82,616,88,Sat
1,1.0,0.0,1,1,115,26,2823,124,6677,28,Unsat
24,3.0,0.0,3,3,564,62,3821,193,8668,70,Sat
14,2.857143,0.12244898,3,2,564,62,647246,0,656499,82,Unknown
6,3.0,0.0,3,3,564,62,26237,208,34129,133,Sat
2,2.5,0.25,3,2,564,62,4171,146,8538,71,Sat
2,3.0,0.0,3,3,564,62,0,97,645,66,Sat
1,1.0,0.0,1,1,211,37,2783,2206735,2213252,38,Unsat
4,2.25,0.6875,3,1,673,234,21726,280,32388,247,Sat
4,2.75,0.1875,3,2,673,234,6274,141,12400,243,Sat
1,2.0,0.0,2,2,673,234,6419,135,10897,239,Sat
1,2.0,0.0,2,2,673,234,5041,115,9496,236,Sat
1,2.0,0.0,2,2,673,234,6078,129,10521,238,Sat
1,2.0,0.0,2,2,220,98,2779,136,6838,102,Unsat
1,2.0,0.0,2,2,220,98,0,117,660,100,Sat
2,2.5,0.25,3,2,152,14,2628,144,6560,16,Unsat
1,2.0,0.0,2,2,152,14,3146,146,7125,16,Sat
1,1.0,0.0,1,1,123,48,3348,122,7394,50,Unsat
4,2.5,0.25,3,2,423,93,3895,150,8276,101,Sat
2,3.0,0.0,3,3,423,93,7054,24533188,24544354,98,Sat
6,2.6666667,0.22222222,3,2,423,93,7790,189,12417,100,Sat
2,2.5,0.25,3,2,315,160,0,94,677,166,Sat
2,2.0,0.0,2,2,315,160,5485,158,9703,163,Unsat
7,3.0,0.0,3,3,315,160,4044,120,8435,164,Sat
1,3.0,0.0,3,3,315,160,3935,185,8305,166,Sat
5,3.2,0.56,4,2,232,29,6649,139,11062,32,Sat
5,3.4,0.64,4,2,232,29,2781,148,6985,34,Unsat
2,3.5,0.25,4,3,232,29,4055,130,8312,34,Sat
3,3.6666667,0.22222221,4,3,232,29,10926,114,15328,33,Sat
1,3.0,0.0,3,3,232,29,4560,147,8786,33,Sat
3,2.6666667,0.22222221,3,2,781,100,6718,198,11243,115,Unsat
1,3.0,0.0,3,3,781,100,10668,214,14958,120,Unsat
1,3.0,0.0,3,3,418,59,626228,0,641746,64,Unknown
3,2.6666667,0.22222221,3,2,418,59,632690,0,642261,94,Unknown
6,2.8333333,0.13888888,3,2,792,51,6142,198,18212,60,Unsat
1,3.0,0.0,3,3,792,51,7588,166,11859,61,Unsat
1,3.0,0.0,3,3,792,51,4606,148,8671,54,Unsat
1,2.0,0.0,2,2,330,85,2934,140,7108,92,Sat
1,2.0,0.0,2,2,330,85,2895,126,7036,88,Sat
14,2.7857144,0.3112245,3,1,751,69,16978,143,21538,77,Sat
15,2.8666666,0.11555555,3,2,751,69,8477,170,13071,80,Sat
3,2.6666667,0.22222221,3,2,751,69,3950,138,8222,82,Sat
1,3.0,0.0,3,3,751,69,3898,133,8133,73,Sat
3,2.6666667,0.22222221,3,2,345,56,5171,172,9190,58,Unsat
1,2.0,0.0,2,2,345,56,0,94,632,58,Sat
1,2.0,0.0,2,2,345,56,3099,44533756,44540778,57,Sat
1,4.0,0.0,4,4,308,61,5200,139,9501,67,Unsat
1,2.0,0.0,2,2,308,61,5396,147,9505,67,Unsat
4,3.25,0.1875,4,3,197,61,4638,114,9042,64,Sat
2,2.5,0.25,3,2,197,61,2876,120,6971,65,Unsat
1,4.0,0.0,4,4,197,61,0,90,631,64,Sat
1,1.0,0.0,1,1,324,129,3683,112,8069,134,Sat
1,2.0,0.0,2,2,324,129,5949,121,10341,130,Sat
2,2.5,0.25,3,2,324,129,4213,127,8735,131,Sat
2,3.0,0.0,3,3,247,28,3569,119,7653,31,Sat
11,2.7272727,0.1983471,3,2,247,28,2762,138,6932,32,Unsat
3,2.6666667,0.22222221,3,2,247,28,4440,151,8583,34,Sat
4,2.25,0.1875,3,2,750,82,6775,146,11197,88,Sat
4,2.5,0.25,3,2,750,82,7433,114,12021,88,Sat
16,2.1875,0.27734375,3,1,750,82,3604,158,8458,90,Sat
4,2.75,0.1875,3,2,750,82,3545,128,8127,101,Sat
3,3.0,0.0,3,3,750,82,3388,130,7836,87,Sat
3,2.0,0.6666667,3,1,750,82,3467,117,7892,87,Sat
3,2.6666667,0.22222221,3,2,354,303,15464,156,20233,310,Sat
8,2.5,0.25,3,2,354,303,13815,2120446,2138677,308,Unsat
2,3.0,0.0,3,3,354,303,28175,309,40392,341,Sat
1,2.0,0.0,2,2,354,303,12896,46623638,46642025,314,Sat
5,2.2,0.16,3,2,500,167,6837,287,15782,181,Sat
4,2.5,0.25,3,2,500,167,9382,230,17941,176,Sat
2,2.5,0.25,3,2,500,167,4059,107,11305,175,Sat
2,2.0,0.0,2,2,500,167,4004,127,8454,170,Sat
2,3.0,0.0,3,3,500,167,4349,110,8826,171,Sat
1,2.0,0.0,2,2,500,167,3729,126,8179,171,Sat
2,2.5,0.25,3,2,205,36,2668,114,6617,39,Unsat
1,2.0,0.0,2,2,205,36,3330,139,7423,39,Sat
1,1.0,0.0,1,1,116,11,2494,134,6345,12,Unsat
6,2.6666667,0.22222221,3,2,337,18,3339,113,7502,22,Sat
2,2.5,0.25,3,2,337,18,3067,116,7055,21,Sat
2,3.0,0.0,3,3,337,18,3838,146,7916,20,Sat
1,3.0,0.0,3,3,337,18,3255,110,7228,19,Sat
1,3.0,0.0,3,3,337,18,3775,131,7828,19,Sat
4,2.75,0.1875,3,2,487,165,3147,138,7632,181,Sat
3,2.0,0.6666667,3,1,487,165,6123,111,10250,173,Unsat
2,2.5,0.25,3,2,487,165,3133,124,7487,169,Sat
1,3.0,0.0,3,3,487,165,3201,121,7490,169,Sat
1,3.0,0.0,3,3,487,165,3137,10864768,10872137,167,Sat
1,1.0,0.0,1,1,213,19,2912,97,6921,22,Sat
2,2.5,0.25,3,2,213,19,2997,119,6952,21,Sat
1,2.0,0.0,2,2,213,19,2786,115,6720,21,Sat
7,3.7142856,0.48979583,4,2,508,122,4953,164,9564,130,Sat
2,2.5,0.25,3,2,508,122,8226,141,12537,131,Sat
1,2.0,0.0,2,2,508,122,3750,140,11208,125,Sat
1,2.0,0.0,2,2,508,122,3842,121,9315,129,Sat
2,1.5,0.25,2,1,441,183,3168,120,7609,191,Sat
1,1.0,0.0,1,1,441,183,3762,127,8265,189,Sat
1,3.0,0.0,3,3,441,183,3221,126,7744,186,Sat
1,1.0,0.0,1,1,121,31,2667,122,6529,32,Unsat
2,2.5,0.25,3,2,136,14,2719,121,6569,16,Unsat
1,3.0,0.0,3,3,136,14,3908,117,7860,16,Sat
3,2.3333333,0.22222221,3,2,212,47,4270,116,8420,50,Sat
1,2.0,0.0,2,2,212,47,4184,178,8403,50,Sat
1,3.0,0.0,3,3,212,47,3587,150,7746,49,Sat
2,4.0,0.0,4,4,274,18,8225,147,12435,21,Sat
1,4.0,0.0,4,4,274,18,3057,11702749,11709668,22,Sat
1,2.0,0.0,2,2,274,18,3362,87,7433,22,Sat
10,3.6,0.43999997,4,2,274,18,2923,164,7344,21,Sat
1,4.0,0.0,4,4,274,18,3094,119,7173,25,Sat
1,4.0,0.0,4,4,274,18,3083,143,7160,19,Sat
1,1.0,0.0,1,1,177,447,2935,177,7087,452,Unsat
4,3.5,0.75,4,2,433,159,8056,159,12570,175,Unsat
2,3.0,1.0,4,2,433,159,10704,137,15021,177,Unsat
2,4.0,0.0,4,4,433,159,7994,159,12380,170,Unsat
2,2.0,0.0,2,2,205,255,3296,126,7752,263,Unsat
1,1.0,0.0,1,1,111,9,2493,126,6334,10,Unsat
3,3.0,0.0,3,3,391,157,15022,186,19475,165,Unsat
1,3.0,0.0,3,3,391,157,21724,147,26504,163,Sat
1,3.0,0.0,3,3,391,157,7816,139,12081,160,Unsat
1,2.0,0.0,2,2,391,157,11373,114,15609,160,Unsat
6,2.8333333,0.13888888,3,2,332,32,2694,146,6786,34,Unsat
1,2.0,0.0,2,2,332,32,2970,2197551,2204327,35,Unsat
1,3.0,0.0,3,3,332,32,3079,117,7503,39,Unsat
3,2.0,0.0,2,2,242,178,3903,119,8220,184,Unsat
3,3.6666667,0.22222221,4,3,288,22,68347,204,72974,28,Sat
11,3.5454545,0.42975208,4,2,288,22,2837,174,7327,34,Unsat
4,3.75,0.1875,4,3,288,22,4732,132,8862,37,Unsat
3,3.0,0.0,3,3,1330,302,16524,185,21788,341,Sat
9,2.5555556,0.2469136,3,2,1330,302,7732,219,12844,326,Unsat
4,3.0,0.0,3,3,1330,302,598478,0,610000,340,Unknown
1,2.0,0.0,2,2,319,102,0,170,819,107,Sat
1,2.0,0.0,2,2,319,102,3238,120,7293,105,Unsat
3,2.3333333,0.22222221,3,2,391,296,0,126,721,305,Sat
9,2.8888888,0.09876541,3,2,391,296,9630,145,14257,301,Sat
3,2.6666667,0.22222221,3,2,391,296,15181,133,19801,304,Sat
1,2.0,0.0,2,2,391,296,15944,138,20463,299,Sat
2,3.0,0.0,3,3,391,296,16450,167,21024,298,Sat
1,3.0,0.0,3,3,391,296,11054,138,15552,300,Sat
2,4.0,0.0,4,4,567,82,613643,0,627946,89,Unknown
4,3.0,0.5,4,2,567,82,636627,0,646244,102,Unknown
1,4.0,0.0,4,4,567,82,9531,215,15989,130,Unsat
1,2.0,0.0,2,2,567,82,6634,181,10865,85,Unsat
1,3.0,0.0,3,3,632,223,30249,227,44963,234,Unsat
4,3.0,0.0,3,3,632,223,14096,191,18906,231,Unsat
1,2.0,0.0,2,2,632,223,6435,117,10784,236,Unsat
1,2.0,0.0,2,2,632,223,6352,171,10681,228,Unsat
1,3.0,0.0,3,3,632,223,16347,151,20710,229,Unsat
1,1.0,0.0,1,1,245,73,2533,144,6502,76,Unsat
6,2.8333333,0.13888888,3,2,317,22,3885,141,8159,26,Sat
2,2.0,0.0,2,2,317,22,3197,107987955,107995168,27,Sat
1,3.0,0.0,3,3,317,22,9031,305,19346,38,Sat
1,4.0,0.0,4,4,317,22,7576,261,17260,37,Sat
2,2.0,0.0,2,2,335,236,5915,227,14070,241,Sat
1,1.0,0.0,1,1,335,236,4857,118,12579,239,Sat
