original_total_changes,original_num_types,original_num_params,original_num_generics,original_num_patterns,original_num_nested_patterns,reduced_total_changes,reduced_num_types,reduced_num_params,reduced_num_generics,reduced_num_patterns,reduced_num_nested_patterns,time
31,6,7,4,3,14,18,6,4,4,1,4,21
37,6,7,4,4,20,9,3,1,3,1,2,20
30,6,7,4,3,13,9,3,1,3,1,2,16
35,6,7,4,3,18,18,6,4,4,1,4,21
29,6,7,4,2,12,9,3,1,3,1,2,20
36,6,7,4,3,19,18,6,4,4,1,4,29
29,6,7,4,2,12,11,4,1,4,1,2,16
31,6,7,4,3,14,18,6,4,4,1,4,21
24,6,7,4,2,7,9,3,1,3,1,2,20
31,6,7,4,3,14,9,3,1,3,1,2,23
25,6,7,4,2,8,11,4,1,4,1,2,20
38,6,7,4,4,21,7,2,1,2,1,2,20
28,6,7,4,2,11,7,2,1,2,1,2,19
30,6,7,4,3,13,11,4,1,4,1,2,19
20,6,7,4,1,3,7,2,1,2,1,2,18
20,6,7,4,1,3,11,4,1,4,1,2,17
35,6,7,4,3,18,12,4,1,4,1,3,23
29,6,7,4,2,12,7,2,1,2,1,2,20
23,6,7,4,1,6,11,4,1,4,1,2,19
20,6,7,4,1,3,12,4,1,4,1,3,19
29,6,7,4,2,12,11,4,1,4,1,2,20
31,6,7,4,3,14,9,3,1,3,1,2,18
29,6,7,4,2,12,9,3,1,3,1,2,22
30,6,7,4,3,13,9,3,1,3,1,2,15
35,6,7,4,3,18,18,6,4,4,1,4,19
31,6,7,4,3,14,9,3,1,3,1,2,20
25,6,7,4,2,8,11,4,1,4,1,2,17
36,6,7,4,3,19,7,2,1,2,1,2,23
38,6,7,4,4,21,11,4,1,4,1,2,20
17,3,3,6,2,5,13,3,2,6,1,2,9
20,3,3,6,2,8,14,3,2,6,1,3,13
20,3,3,6,2,8,12,3,1,6,1,2,13
20,3,3,6,3,8,13,3,1,6,1,3,13
15,3,3,6,1,3,12,3,1,6,1,2,10
20,3,3,6,3,8,12,3,1,6,1,2,11
16,3,3,6,1,4,12,3,1,6,1,2,10
29,6,7,4,2,12,18,6,4,4,1,4,21
23,6,7,4,1,6,18,6,4,4,1,4,19
22,6,7,4,1,5,11,4,1,4,1,2,19
20,3,3,6,3,8,13,3,2,6,1,2,8
17,3,3,6,2,5,12,3,1,6,1,2,11
20,3,3,6,3,8,13,3,2,6,1,2,8
14,3,3,6,1,2,13,3,2,6,1,2,7
20,3,3,6,3,8,12,3,1,6,1,2,14
16,3,3,6,1,4,13,3,1,6,1,3,13
14,3,3,6,1,2,12,3,1,6,1,2,8
20,3,3,6,2,8,13,3,2,6,1,2,10
16,3,3,6,1,4,12,3,1,6,1,2,10
16,3,3,6,1,4,13,3,1,6,1,3,13
15,3,3,6,1,3,12,3,1,6,1,2,11
29,6,7,4,2,12,11,4,1,4,1,2,19
16,3,3,6,1,4,12,3,1,6,1,2,10
20,3,3,6,2,8,13,3,1,6,1,3,15
17,3,3,6,2,5,12,3,1,6,1,2,10
20,3,3,6,2,8,12,3,1,6,1,2,12
17,3,3,6,2,5,13,3,2,6,1,2,9
16,3,3,6,2,4,12,3,1,6,1,2,10
17,3,3,6,2,5,14,3,2,6,1,3,11
17,3,3,6,2,5,13,3,2,6,1,2,8
23,6,7,4,1,6,18,6,4,4,1,4,20
20,3,3,6,3,8,12,3,1,6,1,2,10
21,4,6,5,1,6,7,2,1,2,1,2,13
17,4,6,5,1,2,7,2,1,2,1,2,9
26,4,6,5,2,11,8,2,1,2,1,3,18
20,4,6,5,1,5,8,2,1,2,1,3,15
26,4,6,4,3,12,13,4,3,4,1,2,15
18,4,6,4,1,4,13,4,3,4,1,2,12
26,4,6,5,2,11,7,2,1,2,1,2,15
22,4,6,4,2,8,16,4,5,4,1,3,13
23,4,6,4,3,9,14,4,3,4,1,3,13
16,4,6,4,1,2,13,4,3,4,1,2,8
26,4,6,5,2,11,7,2,1,2,1,2,14
18,4,6,4,1,4,13,4,3,4,1,2,14
26,4,6,5,2,11,7,2,1,2,1,2,15
17,4,6,5,1,2,7,2,1,2,1,2,11
16,4,6,4,1,2,13,4,3,4,1,2,9
17,4,6,4,1,3,13,4,3,4,1,2,13
19,4,6,4,2,5,13,4,3,4,1,2,14
22,4,6,4,2,8,14,4,3,4,1,3,16
26,4,6,4,3,12,13,4,3,4,1,2,14
17,4,6,4,1,3,13,4,3,4,1,2,13
26,4,6,4,4,12,14,4,3,4,1,3,16
20,4,6,4,2,6,13,4,3,4,1,2,15
27,7,10,6,1,4,27,7,10,6,1,4,0
26,7,10,6,1,3,26,7,10,6,1,3,0
27,7,10,6,1,4,27,7,10,6,1,4,0
31,7,10,6,2,8,31,7,10,6,2,8,0
35,7,10,6,3,12,35,7,10,6,3,12,0
11,2,2,0,2,7,5,2,1,0,1,2,10
11,2,2,0,2,7,5,2,1,0,1,2,12
6,2,2,0,1,2,5,2,1,0,1,2,9
9,2,2,0,1,5,5,2,1,0,1,2,11
11,2,2,0,2,7,5,2,1,0,1,2,12
33,6,7,8,3,12,11,3,2,3,1,3,17
29,6,7,8,2,8,11,3,2,3,1,3,14
24,6,7,8,1,3,10,3,2,3,1,2,11
25,6,7,8,1,4,11,3,2,3,1,3,16
11,2,2,4,1,3,11,2,2,4,1,3,0
10,2,2,4,1,2,10,2,2,4,1,2,0
10,2,2,4,1,2,10,2,2,4,1,2,0
11,2,2,4,1,3,11,2,2,4,1,3,0
9,2,2,4,1,1,9,2,2,4,1,1,0
25,8,8,7,1,2,6,2,1,1,1,2,15
49,8,12,4,10,25,49,8,12,4,10,25,0
49,8,12,4,10,25,49,8,12,4,10,25,0
46,8,12,4,9,22,46,8,12,4,9,22,0
46,8,12,4,9,22,46,8,12,4,9,22,0
49,8,12,4,10,25,49,8,12,4,10,25,0
44,8,12,4,8,20,44,8,12,4,8,20,0
46,8,12,4,9,22,46,8,12,4,9,22,0
25,8,8,7,1,2,6,2,1,1,1,2,15
46,8,12,4,9,22,46,8,12,4,9,22,0
50,8,12,4,10,26,50,8,12,4,10,26,0
44,8,12,4,8,20,44,8,12,4,8,20,0
50,8,12,4,11,26,50,8,12,4,11,26,0
46,8,12,4,9,22,46,8,12,4,9,22,0
52,8,12,4,11,28,52,8,12,4,11,28,0
46,8,12,4,9,22,46,8,12,4,9,22,0
46,8,12,4,9,22,46,8,12,4,9,22,0
49,8,12,4,10,25,49,8,12,4,10,25,0
46,8,12,4,9,22,46,8,12,4,9,22,0
42,8,12,4,8,18,42,8,12,4,8,18,0
48,8,12,4,10,24,48,8,12,4,10,24,0
49,8,12,4,10,25,49,8,12,4,10,25,0
50,8,12,4,10,26,50,8,12,4,10,26,0
44,8,12,4,8,20,44,8,12,4,8,20,0
50,8,12,4,10,26,50,8,12,4,10,26,0
43,8,12,4,8,19,43,8,12,4,8,19,0
54,8,12,4,11,30,54,8,12,4,11,30,0
46,8,12,4,9,22,46,8,12,4,9,22,0
44,8,12,4,8,20,44,8,12,4,8,20,0
45,8,12,4,9,21,45,8,12,4,9,21,0
48,8,12,4,10,24,48,8,12,4,10,24,0
46,8,12,4,9,22,46,8,12,4,9,22,0
49,8,12,4,10,25,49,8,12,4,10,25,0
49,8,12,4,10,25,49,8,12,4,10,25,0
50,8,12,4,10,26,50,8,12,4,10,26,0
46,8,12,4,9,22,46,8,12,4,9,22,0
46,8,12,4,9,22,46,8,12,4,9,22,0
46,8,12,4,9,22,46,8,12,4,9,22,0
42,8,12,4,8,18,42,8,12,4,8,18,1
46,8,12,4,9,22,46,8,12,4,9,22,0
46,8,12,4,9,22,46,8,12,4,9,22,0
50,8,12,4,10,26,50,8,12,4,10,26,0
54,8,12,4,11,30,54,8,12,4,11,30,0
54,8,12,4,11,30,54,8,12,4,11,30,0
46,8,12,4,9,22,46,8,12,4,9,22,0
42,8,12,4,8,18,42,8,12,4,8,18,0
50,8,12,4,10,26,50,8,12,4,10,26,0
50,8,12,4,10,26,50,8,12,4,10,26,0
43,8,12,4,8,19,43,8,12,4,8,19,0
46,8,12,4,9,22,46,8,12,4,9,22,0
50,8,12,4,10,26,50,8,12,4,10,26,0
46,8,12,4,9,22,46,8,12,4,9,22,0
50,8,12,4,10,26,50,8,12,4,10,26,0
46,8,12,4,9,22,46,8,12,4,9,22,0
54,8,12,4,11,30,54,8,12,4,11,30,0
50,8,12,4,10,26,50,8,12,4,10,26,0
50,8,12,4,10,26,50,8,12,4,10,26,0
46,8,12,4,9,22,46,8,12,4,9,22,0
46,8,12,4,9,22,46,8,12,4,9,22,0
46,8,12,4,9,22,46,8,12,4,9,22,0
50,8,12,4,10,26,50,8,12,4,10,26,0
46,8,12,4,9,22,46,8,12,4,9,22,0
50,8,12,4,10,26,50,8,12,4,10,26,0
51,8,12,4,10,27,51,8,12,4,10,27,0
46,8,12,4,9,22,46,8,12,4,9,22,0
46,8,12,4,9,22,46,8,12,4,9,22,0
51,8,12,4,10,27,51,8,12,4,10,27,0
52,8,12,4,11,28,52,8,12,4,11,28,0
43,8,12,4,8,19,43,8,12,4,8,19,0
49,8,12,4,10,25,49,8,12,4,10,25,0
46,8,12,4,9,22,46,8,12,4,9,22,0
52,8,12,4,11,28,52,8,12,4,11,28,0
46,8,12,4,9,22,46,8,12,4,9,22,0
49,8,12,4,10,25,49,8,12,4,10,25,0
51,8,12,4,10,27,51,8,12,4,10,27,0
51,8,12,4,10,27,51,8,12,4,10,27,0
49,8,12,4,10,25,49,8,12,4,10,25,0
46,8,12,4,9,22,46,8,12,4,9,22,0
46,8,12,4,9,22,46,8,12,4,9,22,0
51,8,12,4,10,27,51,8,12,4,10,27,0
56,8,12,4,11,32,56,8,12,4,11,32,0
46,8,12,4,9,22,46,8,12,4,9,22,0
52,8,12,4,11,28,52,8,12,4,11,28,0
49,8,12,4,10,25,49,8,12,4,10,25,0
51,8,12,4,10,27,51,8,12,4,10,27,0
49,8,12,4,10,25,49,8,12,4,10,25,0
46,8,12,4,9,22,46,8,12,4,9,22,0
43,8,12,4,8,19,43,8,12,4,8,19,0
56,8,12,4,11,32,56,8,12,4,11,32,0
43,8,12,4,8,19,43,8,12,4,8,19,0
41,8,12,4,8,17,41,8,12,4,8,17,0
46,8,12,4,9,22,46,8,12,4,9,22,0
46,8,12,4,9,22,46,8,12,4,9,22,0
46,8,12,4,9,22,46,8,12,4,9,22,0
14,2,3,3,2,6,10,2,2,3,1,3,17
17,2,3,3,3,9,9,2,2,3,1,2,13
13,2,3,3,2,5,9,2,2,3,1,2,14
15,2,3,3,2,7,9,2,2,3,1,2,15
17,2,3,3,3,9,9,2,2,3,1,2,14
17,2,3,3,3,9,9,2,2,3,1,2,13
17,2,3,3,3,9,9,2,2,3,1,2,15
17,2,3,3,3,9,9,2,2,3,1,2,12
19,6,4,7,1,2,10,3,1,4,1,2,10
19,6,4,7,1,2,10,3,1,4,1,2,10
11,2,3,3,1,3,9,2,2,3,1,2,14
11,2,3,3,1,3,9,2,2,3,1,2,12
12,3,5,2,2,2,12,3,5,2,2,2,0
20,5,5,8,1,2,9,2,1,4,1,2,10
20,5,5,8,1,2,9,2,1,4,1,2,8
23,5,8,8,1,2,7,2,1,2,1,2,9
25,5,8,8,1,4,18,5,3,8,1,2,13
24,5,8,8,1,3,7,2,1,2,1,2,15
24,5,8,8,1,3,7,2,1,2,1,2,12
24,5,8,8,1,3,7,2,1,2,1,2,14
29,5,8,8,2,8,7,2,1,2,1,2,16
27,5,8,8,2,6,7,2,1,2,1,2,15
24,5,8,8,1,3,7,2,1,2,1,2,11
23,5,8,8,1,2,7,2,1,2,1,2,12
29,5,8,8,2,8,7,2,1,2,1,2,15
25,5,8,8,1,4,7,2,1,2,1,2,16
24,5,8,8,1,3,7,2,1,2,1,2,16
25,5,8,8,1,4,19,5,3,8,1,3,16
24,5,8,8,1,3,18,5,3,8,1,2,15
9,2,3,2,1,2,7,2,1,2,1,2,8
14,2,3,2,2,7,7,2,1,2,1,2,8
14,2,3,2,2,7,8,2,1,2,1,3,14
11,2,3,2,1,4,8,2,1,2,1,3,12
13,2,3,2,2,6,7,2,1,2,1,2,11
13,2,3,2,2,6,7,2,1,2,1,2,9
13,2,3,2,2,6,7,2,1,2,1,2,11
11,2,3,0,1,6,6,2,1,0,1,3,16
21,4,4,3,5,10,21,4,4,3,5,10,0
11,2,3,0,1,6,6,2,1,0,1,3,15
11,2,3,0,1,6,6,2,1,0,1,3,16
10,2,3,0,1,5,6,2,1,0,1,3,16
9,3,1,2,1,3,9,3,1,2,1,3,0
11,2,3,0,1,6,6,2,1,0,1,3,16
8,3,1,2,1,2,8,3,1,2,1,2,0
11,2,3,0,1,6,6,2,1,0,1,3,16
11,2,3,0,1,6,6,2,1,0,1,3,16
11,2,3,0,1,6,6,2,1,0,1,3,16
11,2,3,0,1,6,6,2,1,0,1,3,16
11,2,3,0,1,6,6,2,1,0,1,3,16
11,2,3,0,1,6,6,2,1,0,1,3,16
10,2,3,0,1,5,6,2,1,0,1,3,16
20,4,4,3,4,9,20,4,4,3,4,9,1
22,4,4,3,5,11,22,4,4,3,5,11,1
22,4,4,3,5,11,22,4,4,3,5,11,0
18,4,4,3,4,7,18,4,4,3,4,7,0
18,4,4,3,4,7,18,4,4,3,4,7,0
32,6,7,5,5,14,11,4,1,4,1,2,19
29,6,7,5,4,11,12,4,2,4,1,2,17
32,6,7,5,5,14,13,4,2,4,1,3,20
40,6,7,5,7,22,12,4,2,4,1,2,21
40,6,7,5,7,22,12,4,2,4,1,2,14
36,6,7,5,6,18,12,4,2,4,1,2,23
32,6,7,5,5,14,12,4,2,4,1,2,17
31,6,7,5,5,13,12,4,2,4,1,2,19
32,6,7,5,5,14,13,4,2,4,1,3,20
36,6,7,5,6,18,11,4,1,4,1,2,22
40,6,7,5,7,22,13,4,2,4,1,3,21
29,6,7,5,4,11,12,4,2,4,1,2,16
36,6,7,5,6,18,12,4,2,4,1,2,16
28,6,7,5,4,10,12,4,2,4,1,2,20
23,6,7,5,2,5,12,4,2,4,1,2,13
24,6,7,5,2,6,12,4,2,4,1,2,14
28,6,7,5,3,10,12,4,2,4,1,2,16
32,6,7,5,5,14,11,4,1,4,1,2,17
24,6,7,5,2,6,12,4,2,4,1,2,17
32,6,7,5,5,14,12,4,2,4,1,2,18
35,6,7,5,6,17,12,4,2,4,1,2,19
32,6,7,5,5,14,12,4,2,4,1,2,15
29,6,7,5,4,11,12,4,2,4,1,2,18
32,6,7,5,5,14,12,4,2,4,1,2,15
20,6,7,5,1,2,12,4,2,4,1,2,11
32,6,7,5,5,14,12,4,2,4,1,2,16
40,6,7,5,7,22,12,4,1,4,1,3,26
32,6,7,5,5,14,12,4,2,4,1,2,18
40,6,7,5,7,22,12,4,2,4,1,2,18
28,6,7,5,3,10,12,4,2,4,1,2,14
28,6,7,5,4,10,12,4,2,4,1,2,17
32,6,7,5,4,14,12,4,2,4,1,2,17
24,6,7,5,2,6,12,4,2,4,1,2,13
32,6,7,5,5,14,12,4,2,4,1,2,18
32,6,7,5,5,14,11,4,1,4,1,2,17
32,6,7,5,5,14,12,4,2,4,1,2,19
32,6,7,5,4,14,12,4,2,4,1,2,15
32,6,7,5,5,14,12,4,2,4,1,2,19
36,6,7,5,6,18,11,4,1,4,1,2,25
38,6,7,5,7,20,12,4,2,4,1,2,19
32,6,7,5,5,14,12,4,2,4,1,2,17
32,6,7,5,5,14,12,4,2,4,1,2,17
32,6,7,5,5,14,12,4,2,4,1,2,23
36,6,7,5,6,18,12,4,1,4,1,3,22
35,6,7,5,6,17,12,4,2,4,1,2,21
28,6,7,5,4,10,12,4,2,4,1,2,19
27,6,7,5,3,9,13,4,2,4,1,3,15
27,6,7,5,3,9,11,4,1,4,1,2,16
24,6,7,5,2,6,12,4,2,4,1,2,13
28,6,7,5,3,10,12,4,2,4,1,2,11
28,6,7,5,3,10,13,4,2,4,1,3,17
24,6,7,5,2,6,13,4,2,4,1,3,14
30,6,7,5,4,12,13,4,2,4,1,3,18
24,6,7,5,2,6,12,4,2,4,1,2,14
21,6,7,5,1,3,12,4,2,4,1,2,13
32,6,7,5,4,14,13,4,2,4,1,3,20
24,6,7,5,2,6,12,4,2,4,1,2,14
30,6,7,5,4,12,13,4,2,4,1,3,19
24,6,7,5,2,6,13,4,2,4,1,3,21
27,6,7,5,3,9,12,4,2,4,1,2,15
32,6,7,5,4,14,13,4,2,4,1,3,21
102,7,7,5,23,83,102,7,7,5,23,83,0
97,7,7,5,22,78,97,7,7,5,22,78,0
102,7,7,5,23,83,102,7,7,5,23,83,0
99,7,7,5,22,80,99,7,7,5,22,80,0
9,2,1,4,1,2,9,2,1,4,1,2,2
101,7,7,5,23,82,101,7,7,5,23,82,0
9,2,1,4,1,2,9,2,1,4,1,2,2
101,7,7,5,23,82,101,7,7,5,23,82,0
99,7,7,5,22,80,99,7,7,5,22,80,0
99,7,7,5,22,80,99,7,7,5,22,80,0
102,7,7,5,23,83,102,7,7,5,23,83,0
97,7,7,5,22,78,97,7,7,5,22,78,0
107,7,7,5,24,88,107,7,7,5,24,88,0
101,7,7,5,23,82,101,7,7,5,23,82,0
99,7,7,5,22,80,99,7,7,5,22,80,0
101,7,7,5,23,82,101,7,7,5,23,82,0
98,7,7,5,22,79,98,7,7,5,22,79,0
107,7,7,5,24,88,107,7,7,5,24,88,0
102,7,7,5,23,83,102,7,7,5,23,83,0
102,7,7,5,23,83,102,7,7,5,23,83,0
102,7,7,5,23,83,102,7,7,5,23,83,0
108,7,7,5,24,89,108,7,7,5,24,89,0
96,7,7,5,22,77,96,7,7,5,22,77,0
96,7,7,5,22,77,96,7,7,5,22,77,0
96,7,7,5,22,77,96,7,7,5,22,77,0
96,7,7,5,22,77,96,7,7,5,22,77,0
97,7,7,5,22,78,97,7,7,5,22,78,0
97,7,7,5,22,78,97,7,7,5,22,78,0
102,7,7,5,23,83,102,7,7,5,23,83,0
100,7,7,5,22,81,100,7,7,5,22,81,0
108,7,7,5,24,89,108,7,7,5,24,89,0
96,7,7,5,22,77,96,7,7,5,22,77,0
96,7,7,5,22,77,96,7,7,5,22,77,0
108,7,7,5,24,89,108,7,7,5,24,89,0
102,7,7,5,23,83,102,7,7,5,23,83,0
102,7,7,5,23,83,102,7,7,5,23,83,0
107,7,7,5,24,88,107,7,7,5,24,88,0
97,7,7,5,22,78,97,7,7,5,22,78,0
97,7,7,5,22,78,97,7,7,5,22,78,0
96,7,7,5,22,77,96,7,7,5,22,77,0
97,7,7,5,22,78,97,7,7,5,22,78,0
108,7,7,5,24,89,108,7,7,5,24,89,0
99,7,7,5,22,80,99,7,7,5,22,80,0
96,7,7,5,22,77,96,7,7,5,22,77,0
10,4,1,4,1,1,10,4,1,4,1,1,0
14,2,3,4,1,5,9,2,1,4,1,2,9
18,2,3,4,2,9,9,2,1,4,1,2,12
13,2,3,4,1,4,9,2,1,4,1,2,9
18,2,3,4,2,9,9,2,1,4,1,2,11
18,2,3,4,2,9,9,2,1,4,1,2,11
19,2,3,4,2,10,9,2,1,4,1,2,11
14,2,3,4,1,5,9,2,1,4,1,2,11
11,2,2,5,1,2,11,2,2,5,1,2,0
12,2,2,5,1,3,12,2,2,5,1,3,0
12,2,2,5,1,3,12,2,2,5,1,3,0
12,2,2,5,1,3,12,2,2,5,1,3,0
20,5,5,6,1,4,12,3,1,6,1,2,16
19,5,5,6,1,3,13,3,1,6,1,3,16
18,5,5,6,1,2,12,3,1,6,1,2,13
22,5,5,6,2,6,14,4,1,6,1,3,17
8,3,2,0,1,3,7,3,1,0,1,3,12
15,3,3,3,3,6,15,3,3,3,3,6,0
7,3,2,0,1,2,6,3,1,0,1,2,9
12,3,3,3,2,3,12,3,3,3,2,3,0
27,7,10,2,3,8,10,5,1,2,1,2,16
30,7,10,2,4,11,10,5,1,2,1,2,20
18,5,5,6,1,2,12,3,1,6,1,2,14
11,3,2,0,2,6,7,3,1,0,1,3,13
30,7,10,2,4,11,10,5,1,2,1,2,17
27,7,10,2,3,8,10,5,1,2,1,2,17
27,7,10,2,3,8,10,5,1,2,1,2,14
16,3,3,3,3,7,16,3,3,3,3,7,0
14,4,4,0,2,6,8,3,2,0,1,3,12
11,4,4,0,1,3,8,3,2,0,1,3,11
10,4,4,0,1,2,7,3,2,0,1,2,8
17,4,4,0,3,9,8,3,2,0,1,3,12
30,7,10,2,4,11,10,5,1,2,1,2,20
28,7,10,2,3,9,10,5,1,2,1,2,19
30,7,10,2,4,11,10,5,1,2,1,2,17
30,7,10,2,4,11,10,5,1,2,1,2,17
30,7,10,2,4,11,10,5,1,2,1,2,22
22,5,4,5,3,8,22,5,4,5,3,8,0
19,5,4,5,2,5,19,5,4,5,2,5,0
19,5,4,5,2,5,19,5,4,5,2,5,0
22,5,4,5,3,8,22,5,4,5,3,8,0
18,5,4,5,2,4,18,5,4,5,2,4,0
22,5,4,5,3,8,22,5,4,5,3,8,0
16,5,4,5,1,2,16,5,4,5,1,2,0
16,5,4,5,1,2,16,5,4,5,1,2,0
19,5,4,5,2,5,19,5,4,5,2,5,0
14,3,3,0,2,8,9,3,3,0,1,3,11
27,3,3,0,7,21,5,2,1,0,1,2,16
14,3,3,0,2,8,5,2,1,0,1,2,15
18,3,3,0,3,12,7,3,2,0,1,2,9
9,3,3,0,1,3,7,3,2,0,1,2,8
11,3,3,0,1,5,5,2,1,0,1,2,12
16,3,3,0,2,10,8,3,2,0,1,3,12
18,3,3,0,3,12,9,3,3,0,1,3,11
16,3,3,0,2,10,9,3,3,0,1,3,11
18,3,3,0,3,12,8,3,2,0,1,3,12
18,3,3,0,3,12,8,3,2,0,1,3,12
13,3,3,0,2,7,5,2,1,0,1,2,14
13,3,3,0,2,7,8,3,3,0,1,2,8
11,3,3,0,1,5,5,2,1,0,1,2,13
14,3,3,0,2,8,8,3,3,0,1,2,8
19,3,3,0,3,13,7,3,2,0,1,2,9
10,3,3,0,1,4,8,3,3,0,1,2,7
10,3,3,0,1,4,7,3,2,0,1,2,8
19,3,3,0,3,13,7,3,2,0,1,2,9
11,3,3,0,1,5,5,2,1,0,1,2,13
16,3,3,0,2,10,7,3,2,0,1,2,9
11,3,3,0,1,5,8,3,3,0,1,2,7
14,3,3,0,2,8,7,3,2,0,1,2,9
16,3,3,0,2,10,8,3,2,0,1,3,12
10,3,3,0,1,4,8,3,3,0,1,2,7
14,3,3,0,2,8,8,3,2,0,1,3,12
14,3,3,0,2,8,8,3,2,0,1,3,12
28,3,3,0,7,22,8,3,3,0,1,2,10
10,3,3,0,1,4,7,3,2,0,1,2,8
28,3,3,0,7,22,5,2,1,0,1,2,14
27,3,3,0,7,21,8,3,3,0,1,2,8
28,3,3,0,7,22,5,2,1,0,1,2,16
27,3,3,0,7,21,7,3,2,0,1,2,11
24,3,3,0,6,18,8,3,3,0,1,2,10
25,3,3,0,6,19,7,3,2,0,1,2,11
28,3,3,0,7,22,5,2,1,0,1,2,16
25,3,3,0,6,19,5,2,1,0,1,2,16
33,3,3,0,8,27,5,2,1,0,1,2,17
24,3,3,0,6,18,7,3,2,0,1,2,11
24,3,3,0,6,18,8,3,3,0,1,2,8
28,3,3,0,7,22,5,2,1,0,1,2,14
32,3,3,0,8,26,8,3,3,0,1,2,9
33,3,3,0,8,27,5,2,1,0,1,2,16
24,3,3,0,6,18,7,3,2,0,1,2,11
25,3,3,0,6,19,8,3,3,0,1,2,9
28,3,3,0,7,22,8,3,3,0,1,2,10
23,3,3,0,6,17,5,2,1,0,1,2,16
28,3,3,0,7,22,7,3,2,0,1,2,11
28,3,3,0,7,22,7,3,2,0,1,2,11
9,3,3,0,1,3,7,3,2,0,1,2,8
27,3,3,0,7,21,7,3,2,0,1,2,11
28,3,3,0,7,22,8,3,3,0,1,2,8
27,3,3,0,7,21,8,3,3,0,1,2,8
23,3,3,0,6,17,5,2,1,0,1,2,15
24,3,3,0,6,18,7,3,2,0,1,2,11
28,3,3,0,7,22,8,3,3,0,1,2,8
28,3,3,0,7,22,8,3,3,0,1,2,9
27,3,3,0,7,21,7,3,2,0,1,2,11
32,3,3,0,8,26,5,2,1,0,1,2,17
9,3,3,0,1,3,9,3,3,0,1,3,4
14,3,3,0,2,8,7,3,2,0,1,2,9
8,3,3,0,1,2,8,3,3,0,1,2,2
14,3,3,0,2,8,7,3,2,0,1,2,9
9,3,3,0,1,3,9,3,3,0,1,3,4
12,3,3,0,2,6,7,3,2,0,1,2,9
9,3,3,0,1,3,8,3,3,0,1,2,7
12,3,3,0,2,6,9,3,3,0,1,3,9
12,3,3,0,2,6,9,3,3,0,1,3,10
10,3,3,0,1,4,9,3,3,0,1,3,9
33,3,5,0,6,25,6,2,1,0,1,3,20
33,3,5,0,6,25,7,3,1,0,1,3,19
30,3,5,0,5,22,5,2,1,0,1,2,16
33,3,5,0,6,25,7,3,1,0,1,3,18
34,3,5,0,6,26,5,2,1,0,1,2,16
38,3,5,0,7,30,6,2,1,0,1,3,19
28,3,5,0,5,20,5,2,1,0,1,2,16
30,3,5,0,5,22,7,3,1,0,1,3,18
13,3,5,0,1,5,5,2,1,0,1,2,12
34,3,5,0,6,26,8,3,3,0,1,2,13
40,3,5,0,7,32,6,2,1,0,1,3,20
29,3,5,0,5,21,7,3,1,0,1,3,18
28,3,5,0,5,20,5,2,1,0,1,2,16
33,3,5,0,6,25,7,3,1,0,1,3,18
33,3,5,0,6,25,8,3,3,0,1,2,13
33,3,5,0,6,25,8,3,3,0,1,2,13
13,3,5,0,1,5,7,3,1,0,1,3,16
13,3,5,0,1,5,5,2,1,0,1,2,13
28,3,5,0,5,20,7,3,1,0,1,3,18
17,4,4,1,4,8,17,4,4,1,4,8,0
19,4,4,1,5,10,19,4,4,1,5,10,0
25,4,4,1,6,16,25,4,4,1,6,16,0
17,4,4,1,4,8,17,4,4,1,4,8,0
20,4,4,1,5,11,20,4,4,1,5,11,0
22,4,4,1,6,13,22,4,4,1,6,13,0
30,4,4,1,7,21,30,4,4,1,7,21,0
25,4,4,1,6,16,25,4,4,1,6,16,0
15,4,4,1,4,6,15,4,4,1,4,6,0
26,4,4,1,7,17,26,4,4,1,7,17,0
23,4,4,1,6,14,23,4,4,1,6,14,0
20,4,4,1,5,11,20,4,4,1,5,11,0
30,4,4,1,7,21,30,4,4,1,7,21,0
20,4,4,1,5,11,20,4,4,1,5,11,0
22,4,4,1,6,13,22,4,4,1,6,13,0
21,5,7,7,1,2,7,2,1,2,1,2,11
15,4,3,4,1,4,8,2,1,2,1,3,14
21,5,7,7,1,2,7,2,1,2,1,2,11
15,4,3,4,1,4,8,2,1,2,1,3,12
15,4,3,4,1,4,8,2,1,2,1,3,13
22,5,7,7,1,3,7,2,1,2,1,2,12
14,4,3,4,1,3,8,2,1,2,1,3,12
14,4,3,4,1,3,8,2,1,2,1,3,14
24,6,6,6,2,6,12,4,1,4,1,3,22
21,6,6,6,1,3,12,4,1,4,1,3,16
12,3,3,4,1,2,8,2,1,3,1,2,9
15,4,3,3,1,5,10,3,1,3,1,3,14
20,6,6,6,1,2,9,3,1,3,1,2,15
15,4,3,3,1,5,10,3,1,3,1,3,14
14,4,3,3,1,4,10,3,1,3,1,3,14
12,3,3,4,1,2,8,2,1,3,1,2,9
14,4,3,3,1,4,10,3,1,3,1,3,14
16,6,3,5,1,2,10,4,1,3,1,2,10
17,6,3,5,1,3,11,4,1,3,1,3,13
20,6,3,5,2,6,11,4,1,3,1,3,18
15,6,6,1,1,2,6,2,1,1,1,2,11
15,6,6,1,1,2,6,2,1,1,1,2,9
61,4,7,7,16,43,61,4,7,7,16,43,0
58,4,7,7,15,40,58,4,7,7,15,40,0
60,4,7,7,16,42,60,4,7,7,16,42,0
61,4,7,7,16,43,61,4,7,7,16,43,0
61,4,7,7,16,43,61,4,7,7,16,43,0
61,4,7,7,16,43,61,4,7,7,16,43,0
