num_patterns,average_pattern_depth,variance_pattern_depth,max_pattern_depth,min_pattern_depth,enumeration_time,typegen_time,solver_time,processing_time,total_time,program_gen_time,result
3,2.6666667,0.22222221,3,2,189,22,3672,120,7862,25,Unsat
1,3.0,0.0,3,3,189,22,4470,127,8450,29,Unsat
1,1.0,0.0,1,1,95,9,2377,118,6138,11,Unsat
1,1.0,0.0,1,1,84,27,2882,123,6873,28,Unsat
3,1.3333334,0.22222221,2,1,200,21,4048,124,8102,24,Sat
1,2.0,0.0,2,2,200,21,3885,122,7889,23,Sat
26,2.7692308,0.25443804,3,1,361,38,17226,256,22222,43,Sat
14,2.857143,0.12244899,3,2,361,38,3273,159,7705,55,Sat
14,2.857143,0.12244899,3,2,361,38,3329,161,7756,49,Sat
5,2.4,0.24000001,3,2,361,38,3144,123,7387,46,Sat
6,2.8333333,0.13888888,3,2,361,38,3038,132,7267,41,Sat
2,2.5,0.25,3,2,268,22,3452,248725,256059,28,Unsat
1,3.0,0.0,3,3,268,22,9783,276,19627,45,Unsat
1,3.0,0.0,3,3,268,22,13080,280,22365,31,Unsat
3,2.6666667,0.22222221,3,2,285,102,21428,290681,320310,110,Sat
2,3.0,0.0,3,3,285,102,25171,291,34614,119,Sat
1,2.0,0.0,2,2,285,102,11176,164,17961,109,Unsat
1,2.0,0.0,2,2,276,27,3692,115,7504,30,Unsat
1,3.0,0.0,3,3,276,27,3630,115,7422,28,Unsat
9,2.5555556,0.4691357,3,1,216,34,5653,137,9756,39,Unsat
2,3.0,0.0,3,3,216,34,5972,139,10188,45,Sat
2,3.0,0.0,3,3,210,16,3753,134,7671,21,Unsat
4,3.0,0.0,3,3,210,16,624149,0,633268,20,Unknown
2,2.0,0.0,2,2,210,16,3211,185,7451,37,Unsat
89,3.8539326,0.14720362,4,2,2617,27,6691,488,14229,40,Sat
31,3.6774194,0.28303853,4,2,2617,27,505729,0,510752,138,Unknown
32,3.90625,0.08496094,4,3,2617,27,22431,333,30470,160,Sat
34,3.8235295,0.20415218,4,2,2617,27,4170,231,9764,58,Sat
7,3.2857144,0.20408164,4,3,2617,27,504973,0,509123,59,Unknown
5,3.8,0.16,4,3,2617,27,9732,212,14345,72,Sat
15,3.9333334,0.06222222,4,3,2617,27,4203,188,8995,35,Sat
3,4.0,0.0,4,4,2617,27,6237,155,10516,43,Sat
5,2.8,0.16,3,2,728,42,15865,161,20317,48,Sat
3,2.6666667,0.22222221,3,2,728,42,109890,218,114739,48,Sat
4,2.75,0.1875,3,2,728,42,11693,193,16310,47,Sat
2,3.0,0.0,3,3,728,42,4188,4561,12963,47,Sat
1,1.0,0.0,1,1,246,42,3793,169,7933,44,Unsat
2,2.0,0.0,2,2,208,16,0,128,677,20,Sat
2,2.5,0.25,3,2,208,16,5253,136,9254,19,Unsat
4,2.75,0.1875,3,2,208,16,3539,121,7476,19,Unsat
3,2.6666667,0.22222221,3,2,288,23,4422,148,8598,33,Unsat
1,3.0,0.0,3,3,288,23,4638,107,8653,30,Unsat
9,2.7777777,0.39506167,4,2,363,37,11352,146,15640,42,Unsat
2,3.0,1.0,4,2,363,37,6461,126,10752,44,Sat
1,3.0,0.0,3,3,363,37,0,104,642,39,Sat
1,2.0,0.0,2,2,363,37,9757,398761,412631,39,Sat
2,3.0,0.0,3,3,204,30,4252,136,8547,41,Unsat
1,2.0,0.0,2,2,204,30,3564,241579,248855,35,Unsat
1,2.0,0.0,2,2,204,30,0,235,1672,48,Sat
63,3.984127,0.015621063,4,3,887,45,17447,1079,35014,65,Sat
15,3.4,0.6399998,4,2,887,45,4894,327,14388,276,Unsat
1,3.0,0.0,3,3,887,45,0,370,1466,79,Sat
2,3.5,0.25,4,3,887,45,3482,244,7624,47,Sat
26,3.6538463,0.53402376,4,2,750,54,11590,245,17162,63,Sat
17,3.764706,0.29757783,4,2,750,54,14765,214,19995,82,Sat
1,1.0,0.0,1,1,750,54,4092,171,8628,70,Sat
1,4.0,0.0,4,4,750,54,5032,142,9568,56,Sat
1,2.0,0.0,2,2,193,41,0,102,640,42,Sat
1,2.0,0.0,2,2,193,41,2720,117,6744,42,Unsat
4,2.75,0.1875,3,2,216,34,3627,145,7673,37,Unsat
2,3.0,0.0,3,3,216,34,5778,124,9850,42,Unsat
2,2.0,0.0,2,2,165,36,6263,119,10385,38,Unsat
1,3.0,0.0,3,3,165,36,0,98,633,38,Sat
1,3.0,0.0,3,3,165,36,50985,206,55249,38,Unsat
5,3.4,0.24000001,4,3,348,43,10397,135,14968,48,Unsat
1,3.0,0.0,3,3,348,43,13493,146,17988,55,Sat
4,3.25,0.6875,4,2,348,43,9211,125,13633,49,Unsat
1,4.0,0.0,4,4,348,43,16163,191,20765,52,Sat
1,4.0,0.0,4,4,348,43,34019,163,38704,48,Sat
1,3.0,0.0,3,3,510,47,8458,132,12856,53,Sat
17,2.9411764,0.055363335,3,2,510,47,642199,0,652232,51,Unknown
1,3.0,0.0,3,3,510,47,4441,181,9388,104,Sat
2,2.5,0.25,3,2,510,47,10545,315428,330548,50,Sat
1,2.0,0.0,2,2,510,47,0,209,1604,62,Sat
1,1.0,0.0,1,1,334,61,9457,580,19812,66,Sat
2,2.0,0.0,2,2,334,61,5888,232,15339,65,Sat
1,1.0,0.0,1,1,334,61,3053,140,10535,65,Sat
13,3.0,0.0,3,3,427,33,9222,215,14075,41,Sat
4,2.5,0.25,3,2,427,33,7334,144,11599,54,Sat
5,2.8,0.16,3,2,427,33,5438,114,9780,37,Sat
2,3.0,0.0,3,3,427,33,7493,132,11664,40,Sat
1,3.0,0.0,3,3,427,33,0,84,622,36,Sat
2,1.5,0.25,2,1,192,28,2680,107,6529,29,Unsat
2,2.5,0.25,3,2,192,28,3185,116,7167,30,Sat
1,3.0,0.0,3,3,192,28,0,87,622,30,Sat
1,1.0,0.0,1,1,116,28,3993,114,7988,30,Unsat
1,2.0,0.0,2,2,138,24,2717,150,6617,26,Unsat
1,4.0,0.0,4,4,138,24,3204,154,7124,26,Unsat
4,2.0,0.0,2,2,204,53,10203,152,14858,57,Sat
3,2.3333333,0.88888884,3,1,204,53,9195,125,13901,57,Sat
2,2.0,1.0,3,1,155,29,4445,124,8402,32,Unsat
1,2.0,0.0,2,2,155,29,5943,125,10026,31,Sat
2,3.0,0.0,3,3,280,45,11236,118,15718,49,Sat
2,2.5,0.25,3,2,280,45,11735,166,15985,49,Unsat
1,2.0,0.0,2,2,152,14,3150,143,7051,18,Unsat
1,2.0,0.0,2,2,152,14,0,294782,295317,16,Sat
3,2.6666667,0.22222221,3,2,204,29,5899,249107,264258,33,Unsat
1,3.0,0.0,3,3,204,29,2995,153,7241,46,Unsat
30,2.7666667,0.24555546,3,1,541,41,10389,223,16002,47,Unsat
5,2.8,0.16,3,2,541,41,10702,125,15496,71,Sat
1,3.0,0.0,3,3,541,41,10800,103,15456,48,Sat
1,3.0,0.0,3,3,541,41,3533,140,7960,44,Sat
70,3.0,0.0,3,3,481,54,8512,287,15063,67,Sat
5,3.0,0.0,3,3,481,54,30459,219,35410,163,Sat
8,2.875,0.109375,3,2,481,54,8859,158,13845,61,Sat
1,2.0,0.0,2,2,481,54,13576,139,18213,62,Sat
1,1.0,0.0,1,1,216,11,2386,118,6129,16,Unsat
14,2.9285715,0.066326536,3,2,351,35,7511,143,12573,43,Unsat
2,3.0,0.0,3,3,351,35,6906,116,11519,64,Sat
13,2.5384614,0.40236697,3,1,301,38,10203,187,15017,44,Unsat
6,2.5,0.25,3,2,301,38,4451,139,9074,49,Sat
1,2.0,0.0,2,2,301,38,3213,126,7530,44,Sat
1,3.0,0.0,3,3,301,38,4498,125,8828,40,Sat
25,2.72,0.28160012,3,1,293,37,6089,160,10764,44,Unsat
5,2.4,0.24000001,3,2,293,37,7050,188,11439,51,Sat
1,2.0,0.0,2,2,293,37,7812,132,12092,40,Sat
1,3.0,0.0,3,3,293,37,5111,123,9408,39,Sat
3,2.6666667,0.22222221,3,2,293,37,3486,148,7903,39,Sat
1,2.0,0.0,2,2,219,38,4861,136,9084,40,Unsat
1,2.0,0.0,2,2,219,38,0,320286,320828,40,Sat
1,4.0,0.0,4,4,222,62,12321,166,16977,66,Unsat
2,3.0,1.0,4,2,222,62,11440,136,15725,68,Unsat
1,3.0,0.0,3,3,222,62,11451,131,15750,67,Unsat
1,2.0,0.0,2,2,224,34,4772,121,8826,38,Unsat
2,3.0,0.0,3,3,224,34,6527,111,10718,36,Unsat
1,2.0,0.0,2,2,224,34,6205,125,10272,38,Unsat
29,3.0,0.0,3,3,538,45,559718,0,565059,57,Unknown
28,2.9642856,0.034438793,3,2,538,45,10211,313,15912,119,Unsat
18,3.0,0.0,3,3,538,45,40228,272,45904,79,Unsat
3,3.0,0.0,3,3,538,45,633370,0,646255,69,Unknown
2,3.0,0.0,3,3,538,45,0,209,2957,125,Sat
1,1.0,0.0,1,1,268,29,4089,254808,265997,31,Unsat
3,4.0,0.0,4,4,557,116,17957,281,28760,123,Sat
5,3.4,0.24000001,4,3,557,116,15481,160,25245,131,Sat
2,2.5,0.25,3,2,557,116,6335,146,10543,122,Unsat
39,2.8205128,0.14727151,3,2,460,34,3128,344,8215,39,Sat
6,2.8333333,0.13888888,3,2,460,34,3338,131,7674,57,Sat
2,3.0,0.0,3,3,460,34,3951,145,8182,38,Sat
1,1.0,0.0,1,1,460,34,3508,126,7725,36,Sat
1,3.0,0.0,3,3,460,34,3820,127,8063,35,Sat
1,3.0,0.0,3,3,271,32,5886,138,10023,35,Unsat
1,2.0,0.0,2,2,271,32,3628,110,7672,35,Unsat
2,3.0,0.0,3,3,259,23,9804,168,13956,29,Unsat
5,2.8,0.16,3,2,259,23,4785,183,9147,31,Unsat
1,3.0,0.0,3,3,259,23,7258,173,11338,37,Unsat
75,3.0533333,0.15715587,4,2,615,42,5083,311,11072,53,Unsat
5,2.8,0.55999994,4,2,615,42,4838,128,9332,105,Sat
1,1.0,0.0,1,1,195,33,3455,129,7541,35,Unsat
12,2.75,0.1875,3,2,500,27,3076,134,7521,31,Sat
6,2.8333333,0.13888888,3,2,500,27,3168,132,7410,37,Sat
1,1.0,0.0,1,1,500,27,3707,109,7864,33,Sat
3,2.6666667,0.22222221,3,2,181,17,3489,127,7482,21,Unsat
1,3.0,0.0,3,3,181,17,3755,139,7662,21,Unsat
1,2.0,0.0,2,2,172,24,3607,151,7566,27,Unsat
1,3.0,0.0,3,3,172,24,4192,134,8150,26,Unsat
3,2.3333333,0.22222221,3,2,317,20,0,104,657,25,Sat
2,2.5,0.25,3,2,317,20,3363,118,7598,23,Sat
1,2.0,0.0,2,2,317,20,0,91,624,22,Sat
1,2.0,0.0,2,2,317,20,3090,280499,287614,22,Sat
2,3.0,0.0,3,3,317,20,8266,263,18497,30,Sat
1,2.0,0.0,2,2,317,20,11256,601,21204,26,Sat
2,1.5,0.25,2,1,335,101,19797,130,27674,106,Unsat
25,2.84,0.13439995,3,2,935,60,504601,0,509337,70,Unknown
33,2.7878788,0.16712572,3,2,935,60,13070,291,18785,156,Sat
2,2.5,0.25,3,2,935,60,4313,167,8815,97,Sat
15,3.0,0.0,3,3,935,60,9002,232,13958,64,Sat
1,3.0,0.0,3,3,935,60,4164,137,8687,76,Sat
2,3.0,0.0,3,3,935,60,38910,149,43695,62,Sat
191,3.6492147,0.2696201,4,2,2371,31,2760,785,13423,45,Unsat
11,3.2727273,0.1983471,4,3,2371,31,504472,0,508884,250,Unknown
6,3.5,0.5833333,4,2,2371,31,4006,198,8589,74,Sat
12,3.4166667,0.24305554,4,3,2371,31,5272,195,9880,38,Sat
3,4.0,0.0,4,4,2371,31,17588,174,22037,42,Sat
1,4.0,0.0,4,4,2371,31,22656,147,27050,36,Sat
